route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
40090011,22360,16638604,AGIA NAPA,40090011,0
40090012,22360,16638605,E.A.C. DHEKELIA,40090012,1
40000011,22360,16638606,PARALIMNI,40000011,0
40130011,22360,16638607,AGIA NAPA,40130011,0
40130012,22360,16638608,STROVILIA,40130012,1
40130011,22360,16638609,AGIA NAPA,40130011,0
40080011,22360,16638610,KONNOS,40080011,0
40100011,22360,16638611,AGIA NAPA,40100011,0
40120011,22360,16638612,KONNOS,40120011,0
40020011,22360,16638613,WEST CIRCLE LINE,40020011,0
40020011,22360,16638614,WEST CIRCLE LINE,40020011,0
40020011,22360,16638615,WEST CIRCLE LINE,40020011,0
40000011,22360,16638616,PARALIMNI,40000011,0
40000011,22360,16638617,PARALIMNI,40000011,0
40010011,22360,16638618,AG. NAPA (W/PARK),40010011,0
40010011,22360,16638619,AG. NAPA (W/PARK),40010011,0
40050011,22360,16638620,DERYNEIA,40050011,0
40050011,22360,16638621,DERYNEIA,40050011,0
40150011,22360,16638622,LARNAKA,40150011,0
40150012,22360,16638623,CENTRAL BUS ST.,40150012,1
40120012,22360,16638624,STROVILIA,40120012,1
40010011,22360,16638625,AG. NAPA (W/PARK),40010011,0
40010011,22360,16638626,AG. NAPA (W/PARK),40010011,0
40000011,22360,16638627,PARALIMNI,40000011,0
40000011,22360,16638628,PARALIMNI,40000011,0
40100011,22360,16638629,AGIA NAPA,40100011,0
40090011,22360,16638630,AGIA NAPA,40090011,0
40010011,22360,16638631,AG. NAPA (W/PARK),40010011,0
40010011,22360,16638632,AG. NAPA (W/PARK),40010011,0
40040011,22360,16638633,DERYNEIA,40040011,0
40050011,22360,16638634,DERYNEIA,40050011,0
40050011,22360,16638635,DERYNEIA,40050011,0
40130011,22360,16638636,AGIA NAPA,40130011,0
40130012,22360,16638637,STROVILIA,40130012,1
40130011,22360,16638638,AGIA NAPA,40130011,0
40130012,22360,16638639,STROVILIA,40130012,1
40220011,22360,16638640,EAST CIRCLE LINE,40220011,0
40220011,22360,16638641,EAST CIRCLE LINE,40220011,0
40220011,22360,16638642,EAST CIRCLE LINE,40220011,0
40000011,22360,16638643,PARALIMNI,40000011,0
40000011,22360,16638644,PARALIMNI,40000011,0
40010011,22360,16638645,AG. NAPA (W/PARK),40010011,0
40010011,22360,16638646,AG. NAPA (W/PARK),40010011,0
40150011,22360,16638647,LARNAKA,40150011,0
40150012,22360,16638648,CENTRAL BUS ST.,40150012,1
40170011,22360,16638649,LARNAKA,40170011,0
40170012,22360,16638650,PARALIMNI,40170012,1
40160011,22360,16638651,LARNAKA,40160011,0
40160012,22360,16638652,PARALIMNI SQ. BUS,40160012,1
40030011,22360,16638653,CIRCLE LINE,40030011,0
40030011,22360,16638654,CIRCLE LINE,40030011,0
40030011,22360,16638655,CIRCLE LINE,40030011,0
40030011,22360,16638656,CIRCLE LINE,40030011,0
40030011,22360,16638657,CIRCLE LINE,40030011,0
40010011,22360,16638658,AG. NAPA (W/PARK),40010011,0
40010011,22360,16638659,AG. NAPA (W/PARK),40010011,0
40000011,22360,16638660,PARALIMNI,40000011,0
