table_name,field_name,language,translation,record_id
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - ΣΟΠΑΖ,420011
routes,route_long_name,el,ΣΟΠΑΖ - Σταθμός Μακαρίου Σταδίου,420012
routes,route_long_name,el,Σταθμός Μακαρίου - ΣΟΠΑΖ - Παν. Κύπρου,420021
routes,route_long_name,el,Παν. Κύπρου - ΣΟΠΑΖ - Σταθμός Μακαρίου,420022
routes,route_long_name,el,Στρόβολος - Πανεπιστήμιο Κύπρου,430011
routes,route_long_name,el,Πανεπιστήμιο Κύπρου / Αγλαντζιά - Στρόβολος,430012
routes,route_long_name,el,Στρόβολος - Πανεπιστήμιο Κύπρου,440011
routes,route_long_name,el,Πανεπιστήμιο Κύπρου - Στρόβολος,440012
routes,route_long_name,el,Σταθμός Μακαρίου -  Στροβόλος - Παν. Κύπρου,440021
routes,route_long_name,el,Παν.Κυπρου - Στρόβολος - Σταθμός Μακαρίου,440022
routes,route_long_name,el,Σταθμός Μακαρίου - Στρόβολος - Παν. Κύπρου,440031
routes,route_long_name,el,Παν.Κύπρου - Στροβολος - Σταθμός Μακαρίου ,440032
routes,route_long_name,el,Σταθμός Μακαρίου - Σταθμός Στρόβολος - Παν. Κύπρου,460011
routes,route_long_name,el,Παν. Κύπρου - Στρόβολος -  Σταθμός Μακαρίου,460012
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Σταθμός Γεν. Νοσοκομείου,470011
routes,route_long_name,el,Γεν. Νοσοκομείου - Σταθμός Μακαρίου,470012
routes,route_long_name,el,Λεωφ. Αγ. Γεωργίου/Ανθούπολη - Πανεπ. Κύπρου/Αγλαντζιά,480011
routes,route_long_name,el,Πανεπ. Κύπρου - Λεωφ. Αγ. Γεωργίου/Ανθούπολη,480012
routes,route_long_name,el,Αγία Άννα - Ψευδάς - Σταθμός Αλάμπρας,500011
routes,route_long_name,el,Σταθμός Αλάμπρας - Ψευδάς - Αγία Άννα,500012
routes,route_long_name,el,Σιά - Μοσφιλωτή - Αλάμπρα - Σταθμός Αλάμπρας,510011
routes,route_long_name,el,Σταθμός Αλάμπρας - Αλάμπρα - Μοσφιλωτή - Σιά,510012
routes,route_long_name,el,Ποταμιά - Δάλι - Πέρα Χωριό - Σταθμός Αλάμπρας,520011
routes,route_long_name,el,Σταθμός Αλάμπρας - Πέρα Χωριό - Δάλι - Ποταμιά,520012
routes,route_long_name,el,Ποταμία - Δάλι - Πέρα Χωριό - Σταθμός Αλαμπρας,520021
routes,route_long_name,el,Σταθμός Αλάμπρας - Πέρα Χωριό - Δάλι - Ποταμιά,520022
routes,route_long_name,el,Πυργά - Κόρνος - Σταθμός Αλάμπρας,530011
routes,route_long_name,el,Σταθμός Αλάμπρας - Κόρνος- Πυργά,530012
routes,route_long_name,el,Λυθροδόντας - Μαθιάτης - Αγ. Βαρβάρα - Σταθμός Αλάμπρας,540011
routes,route_long_name,el,Σταθμός Αλάμπρας - Αγ. Βαρβάρα - Μαθιάτης - Λυθροδόντας,540012
routes,route_long_name,el,Λυθροδόντας (Δώρου Λοΐζου) - Μαθιάτης - Αγ. Βαρβάρα - Σταθμός Αλάμπρας,540021
routes,route_long_name,el,Σταθμός Αλάμπρας - Αγ. Βαρβάρα - Μαθιάτης - Λυθροδόντας (Δώρου Λοΐζου),540022
routes,route_long_name,el,Αθηένου - Λύμπια - Σταθμός Αλάμπρας,560011
routes,route_long_name,el,Σταθμός Αλάμπρας - Αθηένου,560012
routes,route_long_name,el,Αθηένου - Σταθμός Αλάμπρας (via HIGHWAY),560021
routes,route_long_name,el,Σταθμός Αλάμπρας - Αθηένου (via HIGHWAY),560022
routes,route_long_name,el,Δάλι - Σταθμός Αλάμπρας,570011
routes,route_long_name,el,Σταθμός Αλάμπρας - Δάλι,570012
routes,route_long_name,el,Μαρκί - Κοτσιάτης - Πέρα Χωριό - Σταθμός Αλάμπρας,590011
routes,route_long_name,el,Σταθμός Αλάμπρας - Πέρα Χωριό - Κοτσιάτης - Μαρκί,590012
routes,route_long_name,el,Μιτσερό - Αγροκηπιά - Αγ. Ιωάννης - Σταθμός Ταμασού,600011
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Ιωάννης - Αγροκηπιά - Μιτσερό,600012
routes,route_long_name,el,Αληθινού - Πολύστυπος - Μιτσερό - Σταθμός Ταμασού,610011
routes,route_long_name,el,Σταθμός Ταμασού - Μιτσερό - Πολύστυπος - Αληθινού,610012
routes,route_long_name,el,Παλαιχώρι - Αγ Σοτιρα - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,620011
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Αγ Σοτιρα - Παλαιχώρι ,620012
routes,route_long_name,el,Παλαιχώρι - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,620021
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Παλαιχώρι,620022
routes,route_long_name,el,Φτερικούδι - Ασκάς - Παλαιχώρι,630011
routes,route_long_name,el,Παλαιχώρι - Ασκάς - Φτερικούδι,630012
routes,route_long_name,el,Φτερικούδι - Ασκάς - Παλαιχώρι - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,630021
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Παλαιχώρι - Ασκάς - Φτερικούδι,630022
routes,route_long_name,el,Φτερικούδι - Ασκάς - Παλαιχώρι - Αγ Σοτιρα - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,630031
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Αγ Σοτιρα - Παλαιχώρι - Ασκάς - Φτερικούδι,630032
routes,route_long_name,el,Αγρός - Παλαιχώρι,640011
routes,route_long_name,el,Παλαιχώρι -Αγρός,640012
routes,route_long_name,el,Αγρός - Παλαιχώρι - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,640021
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Παλαιχώρι - Αγρός,640022
routes,route_long_name,el,Αγρός - Παλαιχώρι - Αγ Σοτιρα - Απλίκι - Αγ. Επιφάνειος - Σταθμός Ταμασού,640031
routes,route_long_name,el,Σταθμός Ταμασού - Αγ. Επιφάνειος - Απλίκι - Παλαιχώρι - Αγρός,640032
routes,route_long_name,el,Καμπί - Φαρμακάς - Γούρρι - Καλό Χωριό - Σταθμός Ταμασού,650011
routes,route_long_name,el,Σταθμός Ταμασού - Καλό Χωριό - Γούρρι - Φαρμακάς - Καμπί,650012
routes,route_long_name,el,Γούρρι - Καλό Χωριό - Μαλούντα - Σταθμός Ταμασού,660011
routes,route_long_name,el,Σταθμός Ταμασού - Μαλούντα - Καλό Χωριό - Γούρρι,660012
routes,route_long_name,el,Καλό Χωριό - Κλήρου - Μαλούντα - Σταθμός Ταμασού,670011
routes,route_long_name,el,Σταθμός Ταμασού - Μαλούντα - Κλήρου - Καλό Χωριό,670012
routes,route_long_name,el,Καπέδες - Καμπιά - Πέρα Ορεινής - Πολιτικό - Επισκοπειό - Ψημολόφου - Δευτερά,680011
routes,route_long_name,el,Δευτερά - Ψημολόφου - Επισκοπειό - Πολιτικό - Πέρα Ορεινής - Καμπιά - Καπέδες,680012
routes,route_long_name,el,Καπέδες - Πέρα Ορεινής - Επισκοπειό - Ψημολόφου-  Δευτερά,680021
routes,route_long_name,el,Δευτερά - Ψημολόφου - Επισκοπειό - Πέρα Ορεινής - Καπέδες,680022
routes,route_long_name,el,Εργάτες - Ανάγυια,690011
routes,route_long_name,el,Ανάγυια - Εργάτες,690012
routes,route_long_name,el,Εργάτες - Ανάγεια,690021
routes,route_long_name,el,Ανάγεια - Εργάτες,690022
routes,route_long_name,el,Δένεια - Συν. Α Κοκκινοτριμιθιάς - Κοκκινοτριμιθιά,700011
routes,route_long_name,el,Κοκκινοτριμιθιά - Συν. Α Κοκκινοτριμιθιάς - Δένεια,700012
routes,route_long_name,el,Μάμμαρι - Συν. Μάμμαρι - Κοκκινοτριμιθιά,710011
routes,route_long_name,el,Κοκκινοτριμιθιά - Συν. Μάμμαρι - Μάμμαρι,710012
routes,route_long_name,el,Μένοικο - Ακάκι,720011
routes,route_long_name,el,Ακάκι - Μένοικο,720012
routes,route_long_name,el,Συνοικισμός Παλιομετόχου - Κοκκινοτριμιθιά,730011
routes,route_long_name,el,Κοκκινοτριμιθιά - Συνοικισμός Παλιομετόχου,730012
routes,route_long_name,el,Λεωφ. Αγ. Γεωργίου/Λακατάμεια - Ανθούπολη - Αγ. Τριμιθιάς - Κοκκινοτριμιθιά,740011
routes,route_long_name,el,Κοκκινοτριμιθιά - Αγ. Τριμιθιάς - Ανθούπολη- Λεωφ. Αγ. Γεωργίου/Λακατάμεια,740012
routes,route_long_name,el,Λαγουδερά - Ξυλιάτος - Κάτω Μονή - Περιστερώνα,750011
routes,route_long_name,el,Περιστερώναι - Κάτω Μονή - Ξυλιάτος - Λαγουδερά ,750012
routes,route_long_name,el,Ξυλιάτος - Κάτω Μονή - Περιστερώνα,760011
routes,route_long_name,el,Περιστερώνα - Κάτω Μονή - Ξυλιάτος,760012
routes,route_long_name,el,Νικητάρι - Βυζακιά - Ποτάμι - Αστρομερίτης,770011
routes,route_long_name,el,Αστρομερίτης - Ποτάμι - Βυζακιά - Νικητάρι,770012
routes,route_long_name,el,Αγ. Ειρήνη - Καννάβια - Βυζακιά - Ποτάμι - Αστρομερίτης,780011
routes,route_long_name,el,Αστρομερίτης - Ποτάμι - Βυζακιά - Καννάβια - Αγ. Ειρήνη,780012
routes,route_long_name,el,Φλάσου - Λινού - Ατσάς,800011
routes,route_long_name,el,Ατσάς - Λινού - Φλάσου,800012
routes,route_long_name,el,Πρόδρομος - Πεδουλάς - Καλοπαναγιώτης - Ατσάς,810011
routes,route_long_name,el,Ατσάς - Καλοπαναγιώτης - Πεδουλάς - Πρόδρομος,810012
routes,route_long_name,el,Πρόδρομος - Πεδουλάς - Καλοπαναγιώτης - Φλάσου - Ατσάς,810021
routes,route_long_name,el,Ατσάς - Φλάσου - Καλοπαναγιώτης - Πεδουλάς - Πρόδρομος,810022
routes,route_long_name,el,Κάμπος - Τσακκίστρα - Κύκκος - Γερακιές - Ατσάς,820011
routes,route_long_name,el,Ατσάς - Γερακιές - Κύκκος - Τσακκίστρα - Κάμπος,820012
routes,route_long_name,el,Αγ. Θεόδωρος - Ευρύχου,830011
routes,route_long_name,el,Ευρύχου - Αγ. Θεόδωρος,830012
routes,route_long_name,el,Γαλάτα - Ευρύχου,840011
routes,route_long_name,el,Ευρύχου - Γαλάτα,840012
routes,route_long_name,el,Γαλάτα - Καλιάνα - Ευρύχου,840021
routes,route_long_name,el,Ευρύχου - Καλιάνα - Γαλάτα,840022
routes,route_long_name,el,Χανδριά - Κυπερούντα - Κακοπετριά,850011
routes,route_long_name,el,Κακοπετριά  - Κυπερούντα - Χανδριά,850012
routes,route_long_name,el,Κούρδαλι - Σπήλια - Κακοπετριά,860011
routes,route_long_name,el,Κακοπετριά - Σπήλια - Κούρδαλι,860012
routes,route_long_name,el,Τρόοδος - Κακοπετριά,870011
routes,route_long_name,el,Κακοπετριά - Τρόοδος,870012
routes,route_long_name,el,Σταθμός Ταμασού - Σταθμός Μακαρίου Σταδίου,1010011
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Σταθμός Ταμασού,1010012
routes,route_long_name,el,Σταθμός Ταμασού - Βιομηχανική Εργατών- Σταθμός Μακαρίου,1010021
routes,route_long_name,el,Σταθμός Μακαρίου- Βιομηχανική Εργατών-Σταθμός Ταμασού,1010022
routes,route_long_name,el,Λύμπια - Βιομηχανική Αλάμπρας - Σταθμός Αλάμπρας,1560011
routes,route_long_name,el,Σταθμός Αλάμπρας - Βιομηχανική Αλάμπρας - Λύμπια,1560012
routes,route_long_name,el,Πέρα Ορεινής - Πολιτικό - Επισκοπειό - Ψημολόφου - Δευτερά,1680011
